"firstID","secondID","HomePlanet","HomePlanetEarth","HomePlanetEuropa","HomePlanetMars","CryoSleep","CryoSleepFalse","CryoSleepTrue","deck","deckA","deckB","deckC","deckD","deckE","deckF","deckG","deckT","num","sideP","sideS","sideTrashCompactor","Destination","Destination55.Cancri.e","DestinationPSO.J318.5.22","DestinationTRAPPIST.1e","Age","VIP","VIPFalse","VIPTrue","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","firstnamelength","lastnamelength","hadRSFALSE","hadRSTRUE","hadFCFALSE","hadFCTRUE","hadSPAFALSE","hadSPATRUE","hadMALLFALSE","hadMALLTRUE","hadVRFALSE","hadVRTRUE","is_homeless.False","is_homeless.True","group_size"
6807,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1106,1,0,0,0,0,0,1,26,0,1,0,0,0,0,0,0,6,8,0,1,1,0,1,0,1,0,1,0,1,0,2
6809,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,434,1,0,0,0,0,0,1,43,0,1,0,0,0,9,698,81,5,8,1,0,1,0,1,0,1,0,1,0,1,0,1
6811,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1107,1,0,0,0,0,1,0,41,0,1,0,0,0,0,0,0,6,10,1,0,0,1,1,0,1,0,1,0,1,0,1
6812,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1105,0,1,0,0,0,0,1,31,0,1,0,1,227,0,495,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,2
6812,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1105,0,1,0,0,0,0,1,23,0,1,0,29,0,0,787,0,6,6,1,0,0,1,1,0,1,0,1,0,1,0,2
6815,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1303,0,1,0,0,0,0,1,25,0,1,0,0,2,476,421,2,6,8,1,0,1,0,1,0,1,0,1,0,1,0,1
6819,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1106,0,1,0,0,0,0,1,37,0,1,0,244,0,182,0,489,5,11,1,0,1,0,1,0,1,0,1,0,1,0,3
6819,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1106,0,1,0,0,0,1,0,14,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,3
6819,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1106,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,6,11,1,0,0,1,1,0,1,0,1,0,1,0,3
6823,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1107,0,1,0,0,0,1,0,18,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,0,1,1,0,1
6828,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1110,0,1,0,0,0,0,1,35,0,1,0,0,0,0,0,0,3,6,1,0,1,0,1,0,1,0,1,0,1,0,1
6830,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1110,1,0,0,0,0,1,0,19,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,1
6835,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,453,0,1,0,0,0,1,0,39,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,2
6835,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,453,0,1,0,0,0,0,1,48,0,1,0,0,0,149,4,0,5,3,0,1,1,0,1,0,1,0,1,0,1,0,2
6836,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1112,0,1,0,0,0,0,1,27,0,1,0,365,305,0,13,225,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
6838,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,217,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,3
6838,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,217,1,0,0,0,0,0,1,28,0,1,0,0,6562,0,3430,18670,7,9,1,0,1,0,1,0,1,0,1,0,1,0,3
6838,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,217,1,0,0,0,1,0,0,34,0,1,0,695,2325,0,21,9626,7,9,1,0,1,0,1,0,1,0,1,0,1,0,3
6842,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1423,1,0,0,0,0,0,1,31,0,1,0,631,0,898,27,43,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
6845,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,69,1,0,0,0,1,0,0,60,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,1
6846,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1112,1,0,0,1,0,0,0,45,0,1,0,2,0,59,2,1754,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
6847,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,70,1,0,0,0,1,0,0,48,0,1,0,0,996,197,151,4532,6,8,0,1,1,0,1,0,1,0,1,0,1,0,1
6849,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,207,0,1,0,0,0,0,1,21,0,1,0,0,633,0,5865,145,6,9,1,0,1,0,1,0,1,0,1,0,1,0,1
6852,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1308,0,1,0,0,0,1,0,24,0,1,0,0,380,225,0,0,6,8,1,0,1,0,1,0,1,0,0,1,1,0,2
6852,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1308,0,1,0,0,0,0,1,16,0,1,0,0,1,0,964,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,2
6855,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1425,1,0,0,0,0,0,1,19,0,1,0,0,490,0,159,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1
6856,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1309,0,1,0,0,1,0,0,26,0,1,0,2676,1,143,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,1
6860,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1426,1,0,0,0,0,0,1,22,0,1,0,804,0,0,2,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,1
6867,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1312,0,1,0,0,0,0,1,33,0,1,0,0,0,723,108,115,6,9,1,0,1,0,1,0,1,0,1,0,1,0,1
6870,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,209,0,1,0,0,0,0,1,44,0,0,1,542,3,46,674,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,1
6872,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1114,1,0,0,0,0,0,1,27,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,1
6874,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1117,0,1,0,0,0,1,0,23,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
6875,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,230,1,0,0,0,1,0,0,43,0,1,0,0,1592,0,1738,0,7,10,1,0,1,0,1,0,1,0,1,0,1,0,3
6875,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,230,1,0,0,0,0,0,1,14,0,1,0,4207,689,0,0,558,5,9,1,0,1,0,1,0,1,0,1,0,1,0,3
6875,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,230,1,0,0,0,1,0,0,41,0,1,0,60,3146,0,12,479,7,10,1,0,1,0,1,0,1,0,1,0,1,0,3
6876,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1313,0,1,0,0,0,0,1,20,0,1,0,0,670,0,0,22,4,7,1,0,1,0,1,0,1,0,1,0,1,0,3
6876,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1118,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,3
6876,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1118,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,3
6877,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1429,1,0,0,0,1,0,0,22,0,1,0,20,155,0,373,90,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1
6878,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1314,0,1,0,0,0,0,1,29,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1
6881,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,210,0,1,0,0,1,0,0,35,0,1,0,333,10,1063,7,365,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1
6884,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1115,1,0,0,0,0,0,1,20,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1
6886,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1121,0,1,0,0,0,1,0,16,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
6888,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,219,1,0,0,0,0,0,1,38,0,1,0,0,1501,219,470,173,6,9,0,1,1,0,1,0,1,0,1,0,1,0,4
6888,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,219,1,0,0,0,0,0,1,35,1,0,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,4
6888,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,219,1,0,0,0,0,0,1,19,0,1,0,0,0,0,0,0,7,10,1,0,1,0,1,0,1,0,1,0,1,0,4
6888,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,219,1,0,0,0,0,1,0,25,0,0,1,5100,150,0,170,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,4
6890,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,458,0,1,0,0,0,0,1,32,0,1,0,1,15,0,1,773,6,9,1,0,1,0,1,0,1,0,1,0,1,0,1
6897,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,439,1,0,0,0,0,0,1,24,0,1,0,449,0,1,0,244,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6904,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1116,1,0,0,0,0,0,1,20,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,3
6904,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1116,1,0,0,0,0,0,1,27,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,3
6904,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1116,1,0,0,0,0,0,1,18,0,1,0,2,7,761,75,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,3
6909,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,231,1,0,0,0,0,0,1,31,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,1
6914,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1125,0,1,0,0,0,0,1,47,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1
6916,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,232,1,0,0,0,0,0,1,58,0,1,0,0,0,0,0,0,7,7,1,0,1,0,1,0,1,0,1,0,1,0,1
6919,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,37,0,1,0,0,0,0,0,0,3,11,1,0,1,0,1,0,1,0,1,0,0,1,1
6922,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1119,1,0,0,0,0,1,0,35,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,1
6923,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1434,1,0,0,0,0,0,1,38,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1
6927,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1121,1,0,0,0,0,0,1,32,1,0,0,0,270,0,560,84,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
6933,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,442,1,0,0,0,1,0,0,35,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,2
6933,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,442,1,0,0,0,0,0,1,27,0,1,0,0,0,0,0,0,6,7,1,0,1,0,0,1,1,0,1,0,1,0,2
6935,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1437,1,0,0,0,0,0,1,61,1,0,0,703,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1
6936,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,218,1,0,0,0,0,0,1,72,0,1,0,2596,0,193,0,0,3,5,1,0,1,0,1,0,1,0,1,0,1,0,3
6936,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,444,1,0,0,0,0,0,1,30,0,1,0,1265,0,0,838,0,6,5,1,0,0,1,1,0,1,0,1,0,1,0,3
6936,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1438,1,0,0,0,0,0,1,14,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,3
6938,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1123,1,0,0,0,0,0,1,28,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,0,1,1,0,1,0,1
6941,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1125,1,0,0,0,0,0,1,20,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
6942,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1132,0,1,0,0,0,0,1,41,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1
6948,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1133,0,1,0,0,0,0,1,29,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
6952,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,224,1,0,0,0,0,0,1,32,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
6953,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1440,1,0,0,0,0,0,1,33,0,1,0,250,279,329,12,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,1
6955,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1441,1,0,0,0,0,0,1,27,0,1,0,0,216,168,251,53,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
6956,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1442,1,0,0,0,1,0,0,21,0,1,0,11,0,0,499,77,4,7,1,0,1,0,1,0,1,0,1,0,1,0,1
6958,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1443,1,0,0,0,0,0,1,21,0,1,0,11,653,0,35,61,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
6959,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1327,0,1,0,0,0,0,1,18,0,1,0,646,0,0,1444,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,3
6959,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1134,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,3
6959,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1134,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,3
6961,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,85,0,1,0,0,0,0,1,41,0,1,0,0,620,0,605,873,7,8,1,0,1,0,1,0,1,0,1,0,1,0,2
6961,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,211,0,1,0,1,0,0,0,57,0,1,0,0,2847,0,101,9613,7,8,1,0,1,0,1,0,1,0,1,0,1,0,2
6965,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1445,1,0,0,0,0,0,1,50,0,1,0,0,0,0,0,0,6,5,0,1,1,0,1,0,1,0,1,0,1,0,1
6969,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1448,1,0,0,0,0,0,1,54,0,1,0,2538,0,60,1,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
6974,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1329,0,1,0,0,0,0,1,49,0,1,0,757,0,0,0,46,4,7,1,0,1,0,1,0,1,0,1,0,1,0,1
6975,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1330,0,1,0,0,0,0,1,19,0,1,0,1752,0,157,0,0,5,3,1,0,1,0,0,1,1,0,1,0,1,0,1
6983,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1449,1,0,0,0,0,0,1,51,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,2
6983,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,448,1,0,0,0,0,0,1,28.6581462016245,0,1,0,1,0,66,2016,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,2
6986,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1129,1,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,8
6986,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1451,1,0,0,0,0,0,1,13,0,1,0,1894,8,42,1,72,5,9,1,0,1,0,1,0,1,0,1,0,1,0,8
6986,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1129,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,8
6986,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1129,1,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,8
6986,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1129,1,0,0,0,0,0,1,27,0,1,0,0,0,0,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0,8
6986,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1451,1,0,0,0,0,1,0,13,0,1,0,0,858,20,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,8
6986,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1451,1,0,0,0,0,0,1,47,0,1,0,18,719,87,0,3,6,9,1,0,1,0,1,0,1,0,1,0,1,0,8
6986,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1129,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0,8
6989,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1140,0,1,0,0,0,0,1,59,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,1
6993,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1333,0,1,0,0,1,0,0,20,0,1,0,888,0,352,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,1
7000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1335,0,1,0,0,0,0,1,35,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1
7003,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1336,0,1,0,0,0,0,1,22,0,1,0,0,0,332,236,125,6,11,1,0,1,0,1,0,1,0,1,0,1,0,1
7009,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,214,0,1,0,0,1,0,0,16,0,1,0,2438,0,332,0,1,4,4,1,0,1,0,1,0,1,0,1,0,1,0,2
7009,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,18,0,1,0,1718,0,868,636,0,6,4,1,0,1,0,1,0,1,0,1,0,0,1,2
7012,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1456,1,0,0,0,0,0,1,26,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,1
7023,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,19,0,1,0,478,0,161,112,0,6,9,1,0,1,0,1,0,1,0,1,0,0,1,1
7024,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,468,0,1,0,0,1,0,0,23,0,1,0,0,0,0,0,0,3,4,1,0,1,0,1,0,0,1,1,0,1,0,1
7030,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1149,0,1,0,0,0,0,1,21,0,1,0,0,141,0,121,626,4,6,1,0,1,0,1,0,1,0,1,0,1,0,1
7033,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1460,1,0,0,0,0,0,1,32,0,1,0,131,0,0,5,0,5,7,1,0,1,0,1,0,0,1,1,0,1,0,1
7035,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1342,0,1,0,0,0,1,0,25,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,1
7043,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1151,0,1,0,0,0,1,0,50,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
7046,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,27,1,0,0,6,400,0,6472,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0,3
7046,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,0,0,44,0,1,0,0,1190,0,1906,167,7,8,1,0,1,0,1,0,1,0,1,0,1,0,3
7046,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,47,0,1,0,0,339,0,508,2000,5,8,1,0,1,0,1,0,1,0,1,0,1,0,3
7054,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,258,0,1,0,0,0,0,1,58,0,1,0,0,3770,0,1,27,5,9,1,0,1,0,1,0,1,0,1,0,1,0,2
7054,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,258,0,1,0,0,1,0,0,27,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,2
7055,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1345,0,1,0,0,0,0,1,52,0,1,0,0,0,0,0,0,6,5,1,0,1,0,0,1,1,0,1,0,1,0,1
7063,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1465,1,0,0,0,0,0,1,21,0,1,0,2,54,696,56,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,2
7063,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,452,1,0,0,0,0,0,1,25,0,1,0,50,0,1,5125,472,6,11,1,0,1,0,1,0,1,0,1,0,1,0,2
7064,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,470,0,1,0,0,0,1,0,31,0,1,0,0,625,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,1
7065,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,471,0,1,0,0,0,0,1,28,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,0,1,1,0,1
7066,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1348,0,1,0,0,0,0,1,42,0,1,0,409,1005,0,454,657,6,8,1,0,1,0,1,0,1,0,1,0,1,0,2
7066,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1157,0,1,0,0,0,0,1,49,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,2
7067,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1158,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0,3
7067,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1158,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,3,8,1,0,1,0,1,0,1,0,1,0,1,0,3
7067,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1349,0,1,0,0,0,0,1,28.6581462016245,0,1,0,844,0,0,27,2,4,8,1,0,1,0,1,0,1,0,1,0,1,0,3
7070,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,74,1,0,0,0,1,0,0,57,0,1,0,0,1830,0,0,89,6,6,1,0,1,0,1,0,1,0,1,0,1,0,1
7075,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,453,1,0,0,0,0,0,1,29,0,1,0,0,0,227,66,1005,3,4,1,0,1,0,1,0,1,0,1,0,1,0,1
7076,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1139,1,0,0,0,0,0,1,29,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,1
7081,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,234,1,0,0,0,0,0,1,21,0,1,0,0,9336,1,51,919,6,7,1,0,1,0,1,0,1,0,1,0,1,0,2
7081,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,234,1,0,0,0,1,0,0,25,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,2
7100,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,76,1,0,0,0,1,0,0,26,0,1,0,0,5283,0,3,36,5,8,1,0,1,0,1,0,1,0,1,0,1,0,2
7100,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,76,1,0,0,0,1,0,0,33,0,0,1,0,2105,24,0,5879,4,10,1,0,1,0,1,0,1,0,1,0,1,0,2
7101,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,235,1,0,0,0,1,0,0,43,0,1,0,94,5196,602,6603,510,6,10,1,0,1,0,1,0,1,0,1,0,1,0,2
7101,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,235,1,0,0,0,1,0,0,26,0,1,0,0,2524,3,3493,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,2
7102,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,455,1,0,0,0,0,0,1,13,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,1
7103,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,456,1,0,0,0,0,0,1,30,0,1,0,879,0,420,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,2
7103,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1472,1,0,0,0,1,0,0,8,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,2
