"firstID","secondID","HomePlanet","HomePlanetEarth","HomePlanetEuropa","HomePlanetMars","CryoSleep","CryoSleepFalse","CryoSleepTrue","deck","deckA","deckB","deckC","deckD","deckE","deckF","deckG","deckT","num","sideP","sideS","sideTrashCompactor","Destination","Destination55.Cancri.e","DestinationPSO.J318.5.22","DestinationTRAPPIST.1e","Age","VIP","VIPFalse","VIPTrue","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","firstnamelength","lastnamelength","hadRSFALSE","hadRSTRUE","hadFCFALSE","hadFCTRUE","hadSPAFALSE","hadSPATRUE","hadMALLFALSE","hadMALLTRUE","hadVRFALSE","hadVRTRUE","is_homeless.False","is_homeless.True","Transported"
8458,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,319,0,1,0,0,0,0,1,28,0,1,0,1004,2423,0,0,17,7,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8458,6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,319,0,1,0,0,0,0,1,26,0,0,1,1,5610,0,5,119,7,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8459,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1355,0,1,0,0,0,1,0,43,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8460,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1628,0,1,0,0,0,0,1,39,0,1,0,0,21,63,677,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8462,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1629,0,1,0,0,0,0,1,21,0,1,0,32,640,0,0,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8463,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1630,0,1,0,0,1,0,0,24,0,1,0,0,0,608,37,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8465,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,542,1,0,0,0,0,0,1,35,0,1,0,0,0,0,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8465,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1736,1,0,0,0,0,0,1,61,0,1,0,0,0,0,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8466,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1737,1,0,0,0,0,0,1,21,0,1,0,0,5,0,687,10,5,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8467,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1379,1,0,0,0,1,0,0,14,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8468,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,263,1,0,0,0,1,0,0,38,0,1,0,1161,0,19,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8469,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1356,0,1,0,0,1,0,0,23,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8470,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,281,1,0,0,0,1,0,0,31,0,0,1,8243,280,0,3220,2285,7,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8471,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,556,0,1,0,0,1,0,0,66,0,0,1,0,1828,1,1873,45,7,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8472,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1380,1,0,0,0,0,0,1,56,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8474,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1632,0,1,0,0,1,0,0,21,0,1,0,39,53,94,33,518,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8475,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,331,0,1,0,0,1,0,0,49,0,1,0,0,2808,1083,110,1132,7,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8475,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,331,0,1,0,0,1,0,0,21,0,1,0,2,4887,64,4952,1734,7,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8476,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,252,0,1,0,0,0,0,1,27,0,1,0,244,0,492,297,23,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8477,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1633,0,1,0,0,0,0,1,23,0,1,0,0,1,51,1711,219,5,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8479,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1738,1,0,0,0,0,0,1,27,1,0,0,0,0,0,716,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8480,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1382,1,0,0,0,0,0,1,49,0,1,0,188,0,143,1443,555,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8480,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1382,1,0,0,0,0,0,1,38,0,1,0,0,847,3,34,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8481,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,332,0,1,0,0,0,0,1,60,0,1,0,0,0,0,0,0,7,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8482,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1358,0,1,0,0,1,0,0,47,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8483,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,253,0,1,0,0,0,0,1,29,0,0,1,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8486,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1360,0,1,0,0,0,0,1,19,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8487,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,282,1,0,0,0,1,0,0,32,0,0,1,65,0,0,88,9811,7,9,1,0,0,1,1,0,1,0,1,0,1,0,"False"
8489,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1383,1,0,0,0,0,1,0,22,0,1,0,0,0,0,0,0,6,8,0,1,1,0,1,0,1,0,1,0,1,0,"True"
8491,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1635,0,1,0,0,1,0,0,35,0,1,0,319,0,6331,8,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8492,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1740,1,0,0,0,0,0,1,28,0,1,0,0,62,3,667,0,3,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8493,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1384,1,0,0,0,0,1,0,22,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8494,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,543,1,0,0,0,0,0,1,42,0,1,0,770,0,1301,0,0,5,4,1,0,1,0,0,1,1,0,1,0,1,0,"True"
8495,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,283,1,0,0,0,1,0,0,37,0,1,0,18,4754,1,1254,2,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8500,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1743,1,0,0,0,0,0,1,31,0,1,0,49,322,977,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8502,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,254,0,1,0,0,0,0,1,33,0,0,1,1264,1787,36,473,337,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8503,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,279,1,0,0,0,0,0,1,48,0,1,0,3784,917,146,1770,880,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8503,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,279,1,0,0,0,0,0,1,31,0,1,0,0,529,0,0,3884,6,9,1,0,1,0,0,1,1,0,1,0,1,0,"False"
8503,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,279,1,0,0,0,1,0,0,18,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8504,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1744,1,0,0,0,0,0,1,44,0,1,0,0,0,2036,2,1,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8504,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1385,1,0,0,0,1,0,0,22,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8506,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1746,1,0,0,0,0,0,1,18,0,1,0,490,0,54,195,0,4,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8508,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1747,1,0,0,0,0,0,1,48,0,1,0,0,0,0,0,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8508,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1747,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8508,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1747,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8509,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1364,0,1,0,0,0,0,1,43,0,1,0,21,0,863,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1365,0,1,0,0,0,1,0,51,0,1,0,590,28,73,0,82,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8512,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1637,0,1,0,0,1,0,0,48,0,1,0,0,717,0,0,10,5,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8514,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1748,1,0,0,0,0,0,1,51,0,1,0,870,28,278,154,1288,3,3,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8516,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1750,1,0,0,0,0,0,1,20,0,1,0,0,0,0,327,0,5,5,0,1,1,0,1,0,1,0,1,0,1,0,"True"
8521,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,102,0,1,0,0,0,0,1,41,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8522,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1751,1,0,0,0,0,0,1,27,0,1,0,3,0,10,4,855,5,11,1,0,0,1,1,0,1,0,1,0,1,0,"True"
8523,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,320,0,1,0,0,1,0,0,56,0,1,0,53,3033,0,140,6102,7,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8524,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,333,0,1,0,0,1,0,0,26,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8528,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1369,0,1,0,0,0,0,1,21,0,1,0,11,0,0,839,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8530,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1640,0,1,0,0,0,0,1,28.8279304674654,0,1,0,2502,0,44,23,29,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8535,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1642,0,1,0,0,1,0,0,23,0,1,0,348,210,0,0,1,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8536,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,559,0,1,0,0,1,0,0,28,0,1,0,0,101,0,0,12143,7,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8537,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1643,0,1,0,0,0,0,1,40,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8537,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1643,0,1,0,0,0,0,1,39,0,1,0,5327,0,290,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8537,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1643,0,1,0,0,0,0,1,16,1,0,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8539,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1372,0,1,0,0,0,0,1,20,0,1,0,59,29,27,0,0,5,6,1,0,1,0,0,1,1,0,1,0,1,0,"False"
8540,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1645,0,1,0,0,0,0,1,24,0,1,0,686,0,13,0,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8541,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,266,1,0,0,0,0,0,1,45,0,0,1,1093,950,341,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8541,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,266,1,0,0,0,1,0,0,33,0,1,0,1914,5,0,0,228,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8542,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,544,1,0,0,0,0,0,1,19,0,1,0,0,0,0,0,0,3,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8544,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1647,0,1,0,0,0,0,1,15,0,1,0,114,161,22,419,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8545,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1753,1,0,0,0,0,0,1,18,0,1,0,0,0,7,717,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8548,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1755,1,0,0,0,0,0,1,21,0,1,0,129,106,280,183,18,0,0,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8549,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1648,0,1,0,0,0,0,1,37,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8551,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,257,0,1,0,0,0,0,1,53,0,1,0,0,847,0,630,2060,7,9,1,0,1,0,1,0,0,1,1,0,1,0,"False"
8552,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,545,1,0,0,0,0,0,1,19,0,1,0,0,0,0,0,0,3,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8552,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1756,1,0,0,0,0,0,1,17,0,1,0,387,0,28,2183,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8554,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,547,1,0,0,0,0,1,0,58,0,1,0,487,0,195,0,7,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8556,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,280,1,0,0,0,0,0,1,18,0,1,0,0,1878,0,18572,10028,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8556,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,280,1,0,0,0,1,0,0,25,0,0,1,0,3978,0,266,597,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8557,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,334,0,1,0,0,0,0,1,39,0,1,0,0,0,0,0,0,7,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8557,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,334,0,1,0,0,1,0,0,40,0,1,0,0,0,0,0,0,7,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8559,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,548,1,0,0,0,0,0,1,27,0,0,1,3,952,208,951,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8559,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1758,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8559,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1758,1,0,0,0,0,0,1,18,0,1,0,0,0,0,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8560,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1391,1,0,0,0,1,0,0,18,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8561,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1375,0,1,0,0,0,1,0,29,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,0,1,1,0,1,0,"False"
8566,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1392,1,0,0,0,0,0,1,22,0,1,0,3,214,0,0,591,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8569,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,88,1,0,0,0,0,0,1,34,0,1,0,0,3636,0,70,27,7,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8570,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1377,0,1,0,0,0,1,0,19,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8571,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1651,0,1,0,0,0,0,1,26,0,1,0,5757,0,206,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8572,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,89,1,0,0,0,0,0,1,33,0,1,0,0,739,0,140,6901,7,9,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8573,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1652,0,1,0,0,0,0,1,34,1,0,0,10,4,1,0,791,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8573,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1378,0,1,0,0,0,0,1,18,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8574,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1653,0,1,0,0,0,0,1,40,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8574,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,258,0,1,0,1,0,0,0,53,0,1,0,1042,0,2,1,11,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8574,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1653,0,1,0,0,0,0,1,8,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8574,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1653,0,1,0,0,0,0,1,54,0,1,0,1763,0,11,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8574,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1653,0,1,0,0,1,0,0,29,1,0,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8577,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1654,0,1,0,0,0,0,1,56,0,1,0,0,0,0,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8580,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1379,0,1,0,0,0,1,0,21,0,1,0,4,3,149,17,442,4,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8581,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,323,0,1,0,0,0,0,1,25,0,0,1,0,0,0,0,0,7,8,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8581,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,323,0,1,0,0,0,0,1,33,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8584,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1655,0,1,0,0,0,0,1,22,0,1,0,4,0,72,21,600,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8585,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,259,0,1,0,0,0,0,1,50,0,1,0,748,164,269,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8586,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,550,1,0,0,0,1,0,0,24,0,1,0,0,0,396,256,1482,6,5,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8587,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1763,1,0,0,0,0,0,1,25,0,1,0,637,0,89,312,2,6,11,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8588,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,562,0,1,0,0,0,0,1,59,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8589,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,267,1,0,0,0,1,0,0,26,0,1,0,6,728,0,1273,1116,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8592,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,268,1,0,0,0,0,0,1,19,0,1,0,0,1406,0,4199,2123,7,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8594,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1381,0,1,0,0,0,0,1,37,0,1,0,210,3,601,1,68,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8595,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,551,1,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8596,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,284,1,0,0,0,0,0,1,44,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8596,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,284,1,0,0,0,1,0,0,25,0,1,0,0,0,0,0,0,7,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8597,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1382,0,1,0,0,0,0,1,23,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8598,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1394,1,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8598,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1394,1,0,0,0,0,1,0,39,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8598,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,0,26,0,1,0,12,71,0,103,624,5,10,1,0,1,0,1,0,1,0,1,0,0,1,"False"
8599,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1383,0,1,0,0,1,0,0,14,0,1,0,547,145,5,0,9,6,8,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8602,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1396,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8602,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1396,1,0,0,0,0,1,0,21,1,0,0,10,1028,3,2519,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8602,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1396,1,0,0,1,0,0,0,24,1,0,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8603,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,18,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,0,1,"False"
8604,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1765,1,0,0,1,0,0,0,37,0,1,0,50,0,343,2205,0,4,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8604,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1765,1,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8605,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,324,0,1,0,0,0,0,1,67,0,1,0,0,82,0,2279,293,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8605,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,28,0,1,0,0,0,0,0,0,4,10,1,0,1,0,1,0,1,0,1,0,0,1,"True"
8605,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,324,0,1,0,0,1,0,0,13,1,0,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8605,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,324,0,1,0,0,0,0,1,26,0,1,0,0,226,0,436,4051,7,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8605,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,324,0,1,0,0,1,0,0,33,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8606,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1386,0,1,0,0,0,0,1,18,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8606,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1658,0,1,0,0,0,0,1,24,0,1,0,13,221,0,1154,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8606,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,563,0,1,0,0,0,0,1,26,0,1,0,0,0,148,551,89,5,6,1,0,1,0,1,0,1,0,1,0,1,0,"False"
8607,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1387,0,1,0,0,0,1,0,21,0,1,0,0,2202,9,71,100,3,11,1,0,1,0,1,0,1,0,1,0,1,0,"True"
8609,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,564,0,1,0,0,0,0,1,27,0,1,0,0,0,2,994,0,4,10,1,0,1,0,1,0,1,0,1,0,1,0,"False"
