"firstID","secondID","HomePlanet","HomePlanetEarth","HomePlanetEuropa","HomePlanetMars","CryoSleep","CryoSleepFalse","CryoSleepTrue","deck","deckA","deckB","deckC","deckD","deckE","deckF","deckG","deckT","num","sideP","sideS","sideTrashCompactor","Destination","Destination55.Cancri.e","DestinationPSO.J318.5.22","DestinationTRAPPIST.1e","Age","VIP","VIPFalse","VIPTrue","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","firstnamelength","lastnamelength","hadRSFALSE","hadRSTRUE","hadFCFALSE","hadFCTRUE","hadSPAFALSE","hadSPATRUE","hadMALLFALSE","hadMALLTRUE","hadVRFALSE","hadVRTRUE","is_homeless.False","is_homeless.True"
7355,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,491,0,1,0,0,0,0,1,22,0,1,0,848,0,5,445,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0
7357,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1193,0,1,0,0,1,0,0,21,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0
7362,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1195,0,1,0,0,0,0,1,37,0,1,0,48,84,0,20,658,5,11,1,0,1,0,1,0,1,0,1,0,1,0
7363,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1182,1,0,0,0,0,0,1,65,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
7364,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1196,0,1,0,0,0,0,1,44,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0
7368,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,31,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,0,1
7369,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1524,1,0,0,0,0,0,1,31,0,1,0,953,0,20,382,556,0,0,1,0,1,0,1,0,1,0,1,0,1,0
7373,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,275,0,1,0,0,0,0,1,21,0,1,0,0,0,0,0,0,6,6,1,0,1,0,1,0,1,0,1,0,1,0
7373,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,275,0,1,0,0,0,0,1,47,0,1,0,0,0,0,0,0,7,6,1,0,1,0,1,0,1,0,1,0,1,0
7375,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,493,0,1,0,0,0,0,1,19,0,1,0,0,1,757,12,18,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7378,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1528,1,0,0,0,0,0,1,33,0,1,0,157,645,0,1447,1,5,7,1,0,1,0,1,0,1,0,1,0,1,0
7380,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,276,0,1,0,0,0,0,1,25,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0
7380,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,276,0,1,0,0,0,0,1,16,0,1,0,0,0,0,0,0,7,9,1,0,1,0,1,0,1,0,1,0,1,0
7380,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,276,0,1,0,0,0,0,1,44,0,1,0,334,80,0,1019,1966,5,9,1,0,1,0,1,0,1,0,1,0,1,0
7380,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,276,0,1,0,0,0,0,1,9,0,1,0,0,0,0,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0
7381,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1187,1,0,0,0,0,1,0,15,0,1,0,0,0,0,0,0,6,11,1,0,1,0,1,0,1,0,1,0,1,0
7382,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1197,0,1,0,0,0,1,0,34,0,1,0,0,0,0,0,0,3,5,1,0,1,0,1,0,1,0,1,0,1,0
7383,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1188,1,0,0,0,1,0,0,24,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0
7383,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1529,1,0,0,0,0,0,1,39,0,1,0,350,134,0,0,319,6,11,1,0,1,0,1,0,1,0,1,0,1,0
7384,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,494,0,1,0,0,0,0,1,27,0,1,0,837,0,0,36,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7386,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1189,1,0,0,0,0,0,1,34,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0
7389,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1530,1,0,0,0,0,0,1,24,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0
7397,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,243,1,0,0,0,0,0,1,43,0,1,0,0,0,0,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0
7400,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1532,1,0,0,0,0,1,0,41,0,1,0,366,0,0,17,331,4,11,1,0,1,0,1,0,1,0,1,0,1,0
7404,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1199,0,1,0,0,0,0,1,26,0,1,0,0,0,0,0,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0
7407,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,480,1,0,0,0,0,0,1,27,0,1,0,213,1083,1,0,1,5,4,1,0,1,0,1,0,1,0,1,0,1,0
7409,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,39,0,1,0,791,0,0,94,0,4,7,1,0,1,0,1,0,1,0,1,0,0,1
7409,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1421,0,1,0,0,0,0,1,34,0,1,0,0,14,775,14,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0
7412,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,273,0,1,0,0,1,0,0,33,0,1,0,0,0,0,0,0,7,10,1,0,1,0,1,0,1,0,1,0,1,0
7413,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1196,1,0,0,0,0,0,1,16,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7413,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1196,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0
7414,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,222,0,1,0,0,1,0,0,13,0,1,0,78,1,16,5,1868,4,6,1,0,1,0,1,0,1,0,1,0,1,0
7415,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1202,0,1,0,0,0,0,1,50,0,1,0,14,0,3,483,0,4,10,1,0,1,0,1,0,1,0,1,0,1,0
7417,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1422,0,1,0,0,0,0,1,24,0,1,0,31,0,232,232,1026,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7417,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1203,0,1,0,0,0,0,1,18,1,0,0,1551,228,0,0,0,5,10,1,0,1,0,0,1,1,0,1,0,1,0
7420,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1536,1,0,0,0,0,0,1,24,0,1,0,651,0,0,38,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
7421,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1198,1,0,0,0,0,1,0,16,0,1,0,0,0,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0
7421,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1537,1,0,0,0,0,1,0,22,0,1,0,0,796,0,0,0,5,11,1,0,1,0,1,0,1,0,1,0,1,0
7423,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1538,1,0,0,0,0,0,1,13,0,1,0,1087,36,19,6,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0
7423,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1538,1,0,0,0,1,0,0,29,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
7424,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1199,1,0,0,0,0,0,1,30,0,1,0,0,0,61,566,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0
7426,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,274,0,1,0,0,0,0,1,25,0,1,0,0,0,0,0,0,7,7,1,0,1,0,1,0,1,0,1,0,1,0
7426,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,274,0,1,0,0,0,0,1,23,0,1,0,0,0,0,0,0,7,7,1,0,1,0,0,1,1,0,1,0,1,0
7426,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,274,0,1,0,0,1,0,0,28,0,1,0,0,0,0,0,0,7,8,1,0,1,0,1,0,1,0,1,0,1,0
7433,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1201,1,0,0,0,0,1,0,37,0,1,0,0,0,0,0,0,5,8,1,0,1,0,0,1,1,0,1,0,1,0
7434,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,482,1,0,0,0,0,0,1,21,0,1,0,0,0,3,0,1617,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7439,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,280,0,1,0,0,0,0,1,54,0,1,0,0,384,0,37,1721,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7439,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,280,0,1,0,0,1,0,0,21,0,1,0,0,0,0,0,0,4,10,1,0,1,0,1,0,1,0,1,0,1,0
7440,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,36,0,1,0,698,63,1,1,135,3,11,1,0,1,0,1,0,1,0,1,0,0,1
7441,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,245,1,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,7,10,1,0,1,0,1,0,1,0,1,0,1,0
7443,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1207,0,1,0,0,0,1,0,21,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
7451,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1542,1,0,0,0,0,0,1,23,0,1,0,49,2110,8,0,568,6,8,1,0,1,0,1,0,1,0,1,0,1,0
7454,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1209,0,1,0,0,0,1,0,40,0,1,0,7,0,83,230,220,5,8,1,0,1,0,1,0,1,0,1,0,1,0
7463,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,18,0,1,0,0,0,0,0,677,6,11,1,0,1,0,1,0,1,0,1,0,0,1
7465,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,497,0,1,0,0,0,0,1,25,0,1,0,61,0,701,75,68,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7466,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1425,0,1,0,0,0,0,1,24,0,1,0,1289,0,0,0,0,4,3,1,0,1,0,1,0,1,0,1,0,1,0
7467,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,484,1,0,0,0,0,0,1,37,0,1,0,0,203,0,603,629,7,8,1,0,1,0,1,0,1,0,1,0,1,0
7468,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,498,0,1,0,0,0,0,1,25,0,1,0,13,0,0,1,132,5,10,1,0,0,1,1,0,1,0,1,0,1,0
7469,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,24,0,1,0,433,110,209,23,0,6,9,1,0,1,0,1,0,1,0,1,0,0,1
7470,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1213,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,4,11,1,0,1,0,1,0,1,0,1,0,1,0
7471,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1208,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
7471,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1208,1,0,0,0,0,0,1,22,0,1,0,0,270,0,0,486,5,10,1,0,1,0,1,0,1,0,1,0,1,0
7473,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1427,0,1,0,0,0,0,1,24,0,1,0,0,2,0,1,733,6,8,1,0,1,0,1,0,1,0,1,0,1,0
7473,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1427,0,1,0,0,1,0,0,17,0,1,0,190,0,519,182,4,5,8,1,0,1,0,1,0,1,0,1,0,1,0
7474,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1214,0,1,0,0,0,0,1,53,0,1,0,0,0,0,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0
7476,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1428,0,1,0,0,0,0,1,23,0,1,0,11,1017,0,0,1,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7480,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1430,0,1,0,0,1,0,0,29,0,1,0,84,0,28,496,0,6,6,1,0,0,1,1,0,1,0,1,0,1,0
7482,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1547,1,0,0,0,0,0,1,21,0,1,0,0,0,0,0,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0
7482,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1547,1,0,0,0,0,0,1,22,0,1,0,0,0,976,1713,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0
7489,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1211,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,5,7,1,0,1,0,0,1,1,0,1,0,1,0
7489,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1548,1,0,0,0,0,0,1,28.6581462016245,0,1,0,606,23,3,16,154,6,7,1,0,1,0,1,0,1,0,1,0,1,0
7489,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1211,1,0,0,0,0,0,1,20,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,0,1,1,0
7491,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1212,1,0,0,0,0,0,1,14,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
7493,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1549,1,0,0,0,0,1,0,26,0,1,0,0,742,0,0,1,3,7,1,0,1,0,1,0,1,0,1,0,1,0
7497,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1218,0,1,0,0,0,0,1,23,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0
7511,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1213,1,0,0,0,0,0,1,21,0,1,0,331,3485,1110,598,0,6,11,1,0,1,0,1,0,1,0,0,1,1,0
7516,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1556,1,0,0,0,0,0,1,20,0,1,0,0,709,0,6,1,6,6,1,0,1,0,1,0,1,0,1,0,1,0
7519,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1558,1,0,0,0,0,0,1,19,0,1,0,1651,0,0,0,1120,4,9,1,0,1,0,1,0,1,0,1,0,1,0
7526,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,225,0,1,0,0,0,0,1,29,0,1,0,0,0,0,0,0,7,10,1,0,1,0,1,0,1,0,1,0,1,0
7528,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1220,0,1,0,0,0,0,1,58,0,1,0,0,0,0,0,0,5,7,1,0,1,0,1,0,1,0,1,0,1,0
7528,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1220,0,1,0,0,1,0,0,13,0,1,0,0,0,0,0,0,5,7,1,0,1,0,0,1,1,0,1,0,1,0
7528,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1438,0,1,0,0,0,0,1,32,0,1,0,482,0,0,321,0,3,7,1,0,1,0,1,0,1,0,1,0,1,0
7528,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1220,0,1,0,0,1,0,0,23,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0
7530,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,285,0,1,0,0,1,0,0,38,0,1,0,0,0,0,0,0,7,10,1,0,1,0,1,0,1,0,1,0,1,0
7530,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,285,0,1,0,0,1,0,0,47,0,1,0,0,3361,0,1344,3228,5,10,1,0,1,0,1,0,1,0,1,0,1,0
7530,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,285,0,1,0,0,0,0,1,38,0,1,0,0,1222,0,734,3153,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7530,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,285,0,1,0,0,1,0,0,47,0,1,0,0,744,0,8911,1165,5,10,1,0,1,0,1,0,1,0,1,0,1,0
7532,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1222,0,1,0,0,1,0,0,20,0,1,0,0,0,0,0,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0
7537,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1224,0,1,0,0,1,0,0,32,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
7539,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,242,1,0,0,0,0,0,1,42,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0
7539,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,242,1,0,0,0,0,0,1,34,0,1,0,0,4402,9,788,79,5,10,1,0,1,0,1,0,1,0,1,0,1,0
7540,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1563,1,0,0,0,0,0,1,60,0,1,0,0,30,173,572,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7541,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1441,0,1,0,0,0,0,1,30,0,1,0,0,0,0,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0
7541,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1441,0,1,0,0,0,0,1,11,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
7541,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,500,0,1,0,0,0,0,1,45,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
7546,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,243,1,0,0,0,1,0,0,39,0,0,1,0,0,0,0,0,7,8,1,0,1,0,1,0,0,1,1,0,1,0
7547,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1565,1,0,0,0,0,0,1,19,0,1,0,0,1379,0,70,0,5,6,1,0,1,0,1,0,1,0,1,0,1,0
7548,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1566,1,0,0,0,0,0,1,18,0,1,0,20,0,572,254,452,6,11,1,0,1,0,1,0,1,0,1,0,1,0
7551,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1443,0,1,0,0,0,1,0,34,0,1,0,0,0,1349,1,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0
7554,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1226,0,1,0,0,0,0,1,28.6581462016245,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0
7555,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,491,1,0,0,0,1,0,0,30,0,1,0,1487,306,478,65,1,6,3,1,0,1,0,1,0,1,0,1,0,1,0
7556,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,280,0,1,0,0,0,0,1,48,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7556,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,280,0,1,0,0,1,0,0,38,0,1,0,0,0,0,0,0,7,10,1,0,1,0,1,0,1,0,1,0,1,0
7556,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,33,0,1,0,0,673,0,0,783,5,10,1,0,1,0,1,0,1,0,1,0,0,1
7556,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,280,0,1,0,0,1,0,0,47,0,1,0,0,0,0,0,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7557,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1567,1,0,0,0,0,0,1,29,1,0,0,1118,0,606,50,0,4,4,1,0,1,0,1,0,1,0,1,0,1,0
7557,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1567,1,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,6,4,1,0,1,0,1,0,1,0,1,0,1,0
7557,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1567,1,0,0,0,0,0,1,47,0,1,0,0,0,0,0,0,5,4,1,0,1,0,1,0,1,0,1,0,1,0
7558,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,492,1,0,0,0,0,0,1,26,0,0,1,1141,315,652,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0
7558,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1568,1,0,0,0,1,0,0,13,0,1,0,0,0,0,0,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0
7562,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1446,0,1,0,0,0,0,1,18,0,1,0,0,0,0,645,4,0,0,1,0,0,1,1,0,1,0,1,0,1,0
7564,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1447,0,1,0,0,0,0,1,27,0,1,0,1382,0,0,0,62,4,5,1,0,1,0,1,0,1,0,1,0,1,0
7566,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,236,1,0,0,0,0,0,1,27,0,1,0,0,1822,0,97,1165,7,9,1,0,1,0,1,0,1,0,1,0,1,0
7570,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,248,1,0,0,0,0,0,1,30,0,1,0,0,0,0,0,0,4,7,1,0,1,0,1,0,1,0,1,0,1,0
7570,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,248,1,0,0,0,0,0,1,25,0,1,0,2044,10302,0,4,4009,6,7,1,0,1,0,1,0,1,0,1,0,1,0
7571,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,238,1,0,0,0,0,0,1,26,0,1,0,1022,0,140,20,0,4,5,1,0,1,0,1,0,1,0,1,0,1,0
7575,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1448,0,1,0,0,0,0,1,20,0,1,0,718,0,0,0,43,5,7,1,0,1,0,1,0,1,0,1,0,1,0
7581,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,503,0,1,0,0,0,0,1,52,0,1,0,0,3453,2228,7,2342,6,6,1,0,1,0,1,0,1,0,1,0,1,0
7582,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1218,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0
7582,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1218,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0
7582,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1218,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,8,1,0,1,0,1,0,1,0,1,0,1,0
7582,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1573,1,0,0,0,0,0,1,22,0,1,0,0,545,0,145,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0
7582,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1218,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0
7587,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1575,1,0,0,0,0,0,1,44,0,1,0,0,729,0,0,0,4,8,1,0,1,0,1,0,1,0,1,0,1,0
7589,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1220,1,0,0,0,0,1,0,18,0,1,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,0,1,0
7590,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1449,0,1,0,0,0,0,1,20,0,1,0,0,7,1393,11,0,6,10,1,0,1,0,1,0,1,0,1,0,1,0
7591,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,494,1,0,0,0,0,0,1,29,0,1,0,150,1459,0,0,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0
7591,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1576,1,0,0,1,0,0,0,28,0,1,0,71,296,323,2,0,5,9,1,0,1,0,1,0,1,0,1,0,1,0
7593,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,82,1,0,0,0,1,0,0,39,0,1,0,0,0,0,0,0,5,10,1,0,1,0,1,0,1,0,1,0,1,0
7597,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1221,1,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,6,5,1,0,1,0,1,0,1,0,1,0,1,0
7597,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1221,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
7597,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577,1,0,0,0,0,0,1,15,0,1,0,0,230,0,214,1106,6,9,1,0,1,0,1,0,1,0,1,0,1,0
7597,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1221,1,0,0,0,0,0,1,32,0,1,0,0,0,0,0,0,5,8,1,0,1,0,1,0,1,0,1,0,1,0
7597,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1577,1,0,0,0,0,1,0,15,0,1,0,1660,0,1245,0,0,5,5,1,0,1,0,1,0,1,0,1,0,1,0
7597,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1221,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6,9,1,0,1,0,1,0,1,0,1,0,1,0
7597,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1577,1,0,0,0,0,0,1,20,0,1,0,0,6,259,367,713,6,8,1,0,1,0,1,0,1,0,1,0,1,0
